"Block"	"Trial"	"FaceFilename"	"WordFilename"	"Race"	"Fix"	"WordValence"	"Familiar"	"Condition"	"RT"	"Key"	"Error"	"ID"	"race"	"fixation"
2	185	"C:\Hannah's FYP\Black1_neu.jpg"	"paradise"	1	"forehead"	2	NA	112	1205	2	0	1	"Black"	"forehead"
2	186	"C:\Hannah's FYP\White7_neu.jpg"	"vomit"	2	"forehead"	1	NA	211	620	1	0	1	"White"	"forehead"
2	187	"C:\Hannah's FYP\Black8_neu.jpg"	"garbage"	1	"forehead"	1	NA	111	1465	1	0	1	"Black"	"forehead"
2	188	"C:\Hannah's FYP\Black3_neu.jpg"	"garbage"	1	"forehead"	1	NA	111	548	1	0	1	"Black"	"forehead"
2	189	"C:\Hannah's FYP\Black7_neu.jpg"	"paradise"	1	"forehead"	2	NA	112	861	2	0	1	"Black"	"forehead"
2	190	"C:\Hannah's FYP\White21_neu.jpg"	"success"	2	"forehead"	2	NA	212	823	2	0	1	"White"	"nose"
2	191	"C:\Hannah's FYP\White4_neu.jpg"	"vomit"	2	"forehead"	1	NA	211	565	1	0	1	"White"	"forehead"
2	192	"C:\Hannah's FYP\White22_neu.jpg"	"disgust"	2	"forehead"	1	NA	211	904	1	0	1	"White"	"nose"
3	1	"C:\Hannah's FYP\Black2_smi.jpg"	""	1	"forehead"	NA	1	111	1216	1	0	1	"Black"	"forehead"
3	2	"C:\Hannah's FYP\White15_smi.jpg"	""	2	"eyes"	NA	1	221	534	1	0	1	"White"	"eyes"
3	3	"C:\Hannah's FYP\White45_smi.jpg"	""	2	"nose"	NA	2	232	289	1	1	1	"White"	"forehead"
3	4	"C:\Hannah's FYP\Black41_smi.jpg"	""	1	"nose"	NA	2	132	439	1	1	1	"Black"	"forehead"
3	5	"C:\Hannah's FYP\White38_smi.jpg"	""	2	"eyes"	NA	2	222	422	1	1	1	"White"	"forehead"
3	6	"C:\Hannah's FYP\Black48_smi.jpg"	""	1	"nose"	NA	2	132	414	2	0	1	"Black"	"forehead"
3	7	"C:\Hannah's FYP\White13_smi.jpg"	""	2	"eyes"	NA	1	221	422	2	1	1	"White"	"eyes"
3	8	"C:\Hannah's FYP\Black42_smi.jpg"	""	1	"nose"	NA	2	132	526	1	1	1	"Black"	"forehead"
3	9	"C:\Hannah's FYP\Black24_smi.jpg"	""	1	"nose"	NA	1	131	841	2	1	1	"Black"	"nose"
3	10	"C:\Hannah's FYP\White25_smi.jpg"	""	2	"forehead"	NA	2	212	375	1	1	1	"White"	"forehead"
3	11	"C:\Hannah's FYP\White24_smi.jpg"	""	2	"nose"	NA	1	231	1073	1	0	1	"White"	"nose"
3	12	"C:\Hannah's FYP\White46_smi.jpg"	""	2	"nose"	NA	2	232	398	1	1	1	"White"	"forehead"
3	13	"C:\Hannah's FYP\Black18_smi.jpg"	""	1	"nose"	NA	1	131	391	1	0	1	"Black"	"nose"
3	14	"C:\Hannah's FYP\Black21_smi.jpg"	""	1	"nose"	NA	1	131	1200	1	0	1	"Black"	"nose"
3	15	"C:\Hannah's FYP\White3_smi.jpg"	""	2	"forehead"	NA	1	211	302	2	1	1	"White"	"forehead"
3	16	"C:\Hannah's FYP\Black8_smi.jpg"	""	1	"forehead"	NA	1	111	595	2	1	1	"Black"	"forehead"
3	17	"C:\Hannah's FYP\White12_smi.jpg"	""	2	"eyes"	NA	1	221	2172	1	0	1	"White"	"eyes"
3	18	"C:\Hannah's FYP\Black12_smi.jpg"	""	1	"eyes"	NA	1	121	568	2	1	1	"Black"	"eyes"
3	19	"C:\Hannah's FYP\Black7_smi.jpg"	""	1	"forehead"	NA	1	111	385	2	1	1	"Black"	"forehead"
3	20	"C:\Hannah's FYP\White21_smi.jpg"	""	2	"nose"	NA	1	231	322	2	1	1	"White"	"nose"
3	21	"C:\Hannah's FYP\Black43_smi.jpg"	""	1	"nose"	NA	2	132	702	1	1	1	"Black"	"forehead"
3	22	"C:\Hannah's FYP\White14_smi.jpg"	""	2	"eyes"	NA	1	221	930	2	1	1	"White"	"eyes"
3	23	"C:\Hannah's FYP\White41_smi.jpg"	""	2	"nose"	NA	2	232	460	1	1	1	"White"	"forehead"
3	24	"C:\Hannah's FYP\White9_smi.jpg"	""	2	"eyes"	NA	1	221	907	2	1	1	"White"	"eyes"
3	25	"C:\Hannah's FYP\White8_smi.jpg"	""	2	"forehead"	NA	1	211	574	2	1	1	"White"	"forehead"
3	26	"C:\Hannah's FYP\Black27_smi.jpg"	""	1	"forehead"	NA	2	112	815	1	1	1	"Black"	"forehead"
3	27	"C:\Hannah's FYP\White20_smi.jpg"	""	2	"nose"	NA	1	231	990	1	0	1	"White"	"nose"
3	28	"C:\Hannah's FYP\White6_smi.jpg"	""	2	"forehead"	NA	1	211	893	1	0	1	"White"	"forehead"
3	29	"C:\Hannah's FYP\Black45_smi.jpg"	""	1	"nose"	NA	2	132	240	2	0	1	"Black"	"forehead"
3	30	"C:\Hannah's FYP\White34_smi.jpg"	""	2	"eyes"	NA	2	222	457	1	1	1	"White"	"forehead"
3	31	"C:\Hannah's FYP\White11_smi.jpg"	""	2	"eyes"	NA	1	221	1175	1	0	1	"White"	"eyes"
3	32	"C:\Hannah's FYP\Black36_smi.jpg"	""	1	"eyes"	NA	2	122	1110	1	1	1	"Black"	"forehead"
3	33	"C:\Hannah's FYP\White42_smi.jpg"	""	2	"nose"	NA	2	232	473	1	1	1	"White"	"forehead"
3	34	"C:\Hannah's FYP\Black3_smi.jpg"	""	1	"forehead"	NA	1	111	799	2	1	1	"Black"	"forehead"
3	35	"C:\Hannah's FYP\White26_smi.jpg"	""	2	"forehead"	NA	2	212	439	1	1	1	"White"	"forehead"
3	36	"C:\Hannah's FYP\Black14_smi.jpg"	""	1	"eyes"	NA	1	121	758	2	1	1	"Black"	"eyes"
3	37	"C:\Hannah's FYP\Black33_smi.jpg"	""	1	"eyes"	NA	2	122	1120	1	1	1	"Black"	"forehead"
3	38	"C:\Hannah's FYP\White43_smi.jpg"	""	2	"nose"	NA	2	232	450	1	1	1	"White"	"forehead"
3	39	"C:\Hannah's FYP\Black40_smi.jpg"	""	1	"eyes"	NA	2	122	440	1	1	1	"Black"	"forehead"
3	40	"C:\Hannah's FYP\Black16_smi.jpg"	""	1	"eyes"	NA	1	121	1519	2	1	1	"Black"	"eyes"
3	41	"C:\Hannah's FYP\Black19_smi.jpg"	""	1	"nose"	NA	1	131	1072	2	1	1	"Black"	"nose"
3	42	"C:\Hannah's FYP\White19_smi.jpg"	""	2	"nose"	NA	1	231	860	2	1	1	"White"	"nose"
3	43	"C:\Hannah's FYP\Black28_smi.jpg"	""	1	"forehead"	NA	2	112	689	1	1	1	"Black"	"forehead"
3	44	"C:\Hannah's FYP\Black34_smi.jpg"	""	1	"eyes"	NA	2	122	957	1	1	1	"Black"	"forehead"
3	45	"C:\Hannah's FYP\Black44_smi.jpg"	""	1	"nose"	NA	2	132	374	2	0	1	"Black"	"forehead"
3	46	"C:\Hannah's FYP\White39_smi.jpg"	""	2	"eyes"	NA	2	222	511	1	1	1	"White"	"eyes"
3	47	"C:\Hannah's FYP\White31_smi.jpg"	""	2	"forehead"	NA	2	212	1692	2	0	1	"White"	"forehead"
3	48	"C:\Hannah's FYP\Black17_smi.jpg"	""	1	"nose"	NA	1	131	509	2	1	1	"Black"	"nose"
3	49	"C:\Hannah's FYP\Black1_smi.jpg"	""	1	"forehead"	NA	1	111	386	2	1	1	"Black"	"forehead"
3	50	"C:\Hannah's FYP\White18_smi.jpg"	""	2	"nose"	NA	1	231	691	1	0	1	"White"	"nose"
3	51	"C:\Hannah's FYP\Black10_smi.jpg"	""	1	"eyes"	NA	1	121	656	1	0	1	"Black"	"eyes"
3	52	"C:\Hannah's FYP\White44_smi.jpg"	""	2	"nose"	NA	2	232	486	1	1	1	"White"	"forehead"
3	53	"C:\Hannah's FYP\White5_smi.jpg"	""	2	"forehead"	NA	1	211	643	1	0	1	"White"	"forehead"
3	54	"C:\Hannah's FYP\Black6_smi.jpg"	""	1	"forehead"	NA	1	111	1273	1	0	1	"Black"	"forehead"
3	55	"C:\Hannah's FYP\White36_smi.jpg"	""	2	"eyes"	NA	2	222	757	2	0	1	"White"	"forehead"
3	56	"C:\Hannah's FYP\Black25_smi.jpg"	""	1	"forehead"	NA	2	112	358	2	0	1	"Black"	"forehead"
3	57	"C:\Hannah's FYP\White48_smi.jpg"	""	2	"nose"	NA	2	232	929	2	0	1	"White"	"forehead"
3	58	"C:\Hannah's FYP\Black23_smi.jpg"	""	1	"nose"	NA	1	131	348	1	0	1	"Black"	"nose"
3	59	"C:\Hannah's FYP\White16_smi.jpg"	""	2	"eyes"	NA	1	221	463	2	1	1	"White"	"eyes"
3	60	"C:\Hannah's FYP\Black26_smi.jpg"	""	1	"forehead"	NA	2	112	534	1	1	1	"Black"	"forehead"
3	61	"C:\Hannah's FYP\White28_smi.jpg"	""	2	"forehead"	NA	2	212	610	1	1	1	"White"	"forehead"
3	62	"C:\Hannah's FYP\Black11_smi.jpg"	""	1	"eyes"	NA	1	121	5938	1	0	1	"Black"	"eyes"
3	63	"C:\Hannah's FYP\White30_smi.jpg"	""	2	"forehead"	NA	2	212	3517	2	0	1	"White"	"forehead"
3	64	"C:\Hannah's FYP\Black20_smi.jpg"	""	1	"nose"	NA	1	131	600	2	1	1	"Black"	"nose"
3	65	"C:\Hannah's FYP\Black22_smi.jpg"	""	1	"nose"	NA	1	131	384	1	0	1	"Black"	"nose"
3	66	"C:\Hannah's FYP\White4_smi.jpg"	""	2	"forehead"	NA	1	211	2353	2	1	1	"White"	"forehead"
3	67	"C:\Hannah's FYP\Black29_smi.jpg"	""	1	"forehead"	NA	2	112	390	1	1	1	"Black"	"eyes"
3	68	"C:\Hannah's FYP\White37_smi.jpg"	""	2	"eyes"	NA	2	222	824	2	0	1	"White"	"forehead"
3	69	"C:\Hannah's FYP\White33_smi.jpg"	""	2	"eyes"	NA	2	222	863	2	0	1	"White"	"forehead"
3	70	"C:\Hannah's FYP\White1_smi.jpg"	""	2	"forehead"	NA	1	211	356	2	1	1	"White"	"forehead"
3	71	"C:\Hannah's FYP\White22_smi.jpg"	""	2	"nose"	NA	1	231	1855	2	1	1	"White"	"nose"
3	72	"C:\Hannah's FYP\White40_smi.jpg"	""	2	"eyes"	NA	2	222	418	2	0	1	"White"	"forehead"
3	73	"C:\Hannah's FYP\Black5_smi.jpg"	""	1	"forehead"	NA	1	111	138	2	1	1	"Black"	"forehead"
3	74	"C:\Hannah's FYP\Black15_smi.jpg"	""	1	"eyes"	NA	1	121	174	2	1	1	"Black"	"eyes"
3	75	"C:\Hannah's FYP\Black4_smi.jpg"	""	1	"forehead"	NA	1	111	928	2	1	1	"Black"	"forehead"
3	76	"C:\Hannah's FYP\Black46_smi.jpg"	""	1	"nose"	NA	2	132	666	1	1	1	"Black"	"forehead"
3	77	"C:\Hannah's FYP\White47_smi.jpg"	""	2	"nose"	NA	2	232	728	2	0	1	"White"	"forehead"
3	78	"C:\Hannah's FYP\Black39_smi.jpg"	""	1	"eyes"	NA	2	122	411	1	1	1	"Black"	"eyes"
3	79	"C:\Hannah's FYP\Black30_smi.jpg"	""	1	"forehead"	NA	2	112	219	2	0	1	"Black"	"forehead"
3	80	"C:\Hannah's FYP\White10_smi.jpg"	""	2	"eyes"	NA	1	221	523	2	1	1	"White"	"eyes"
3	81	"C:\Hannah's FYP\White7_smi.jpg"	""	2	"forehead"	NA	1	211	142	1	0	1	"White"	"forehead"
3	82	"C:\Hannah's FYP\Black31_smi.jpg"	""	1	"forehead"	NA	2	112	2323	2	0	1	"Black"	"forehead"
3	83	"C:\Hannah's FYP\Black37_smi.jpg"	""	1	"eyes"	NA	2	122	504	1	1	1	"Black"	"forehead"
3	84	"C:\Hannah's FYP\Black47_smi.jpg"	""	1	"nose"	NA	2	132	452	2	0	1	"Black"	"forehead"
3	85	"C:\Hannah's FYP\Black38_smi.jpg"	""	1	"eyes"	NA	2	122	795	2	0	1	"Black"	"forehead"
3	86	"C:\Hannah's FYP\White23_smi.jpg"	""	2	"nose"	NA	1	231	443	2	1	1	"White"	"nose"
3	87	"C:\Hannah's FYP\White35_smi.jpg"	""	2	"eyes"	NA	2	222	634	2	0	1	"White"	"forehead"
3	88	"C:\Hannah's FYP\Black13_smi.jpg"	""	1	"eyes"	NA	1	121	49	2	1	1	"Black"	"eyes"
3	89	"C:\Hannah's FYP\Black32_smi.jpg"	""	1	"forehead"	NA	2	112	840	2	0	1	"Black"	"forehead"
3	90	"C:\Hannah's FYP\White17_smi.jpg"	""	2	"nose"	NA	1	231	142	2	1	1	"White"	"nose"
3	91	"C:\Hannah's FYP\Black35_smi.jpg"	""	1	"eyes"	NA	2	122	530	2	0	1	"Black"	"forehead"
3	92	"C:\Hannah's FYP\White2_smi.jpg"	""	2	"forehead"	NA	1	211	318	1	0	1	"White"	"forehead"
3	93	"C:\Hannah's FYP\White27_smi.jpg"	""	2	"forehead"	NA	2	212	73	2	0	1	"White"	"forehead"
3	94	"C:\Hannah's FYP\White32_smi.jpg"	""	2	"forehead"	NA	2	212	569	2	0	1	"White"	"forehead"
3	95	"C:\Hannah's FYP\Black9_smi.jpg"	""	1	"eyes"	NA	1	121	162	2	1	1	"Black"	"eyes"
3	96	"C:\Hannah's FYP\White29_smi.jpg"	""	2	"forehead"	NA	2	212	573	2	0	1	"White"	"eyes"
1	1	""	"cockroach"	NA	""	1	NA	NA	26777	1	NA	2	NA	NA
1	2	""	"vacation"	NA	""	2	NA	NA	2014	2	NA	2	NA	NA
1	3	""	"poison"	NA	""	1	NA	NA	10945	1	NA	2	NA	NA
1	4	""	"vacation"	NA	""	2	NA	NA	1933	2	NA	2	NA	NA
1	5	""	"sewage"	NA	""	1	NA	NA	9755	1	NA	2	NA	NA
1	6	""	"love"	NA	""	2	NA	NA	771	2	NA	2	NA	NA
1	7	""	"garbage"	NA	""	1	NA	NA	5938	1	NA	2	NA	NA
1	8	""	"pest"	NA	""	1	NA	NA	6813	1	NA	2	NA	NA
1	9	""	"beauty"	NA	""	2	NA	NA	778	2	NA	2	NA	NA
1	10	""	"vomit"	NA	""	1	NA	NA	7058	1	NA	2	NA	NA
1	11	""	"pest"	NA	""	1	NA	NA	7269	1	NA	2	NA	NA
1	12	""	"disgust"	NA	""	1	NA	NA	1847	1	NA	2	NA	NA
1	13	""	"despair"	NA	""	1	NA	NA	10889	1	NA	2	NA	NA
1	14	""	"poison"	NA	""	1	NA	NA	2631	1	NA	2	NA	NA
1	15	""	"paradise"	NA	""	2	NA	NA	1104	2	NA	2	NA	NA
1	16	""	"sewage"	NA	""	1	NA	NA	11401	1	NA	2	NA	NA
1	17	""	"vomit"	NA	""	1	NA	NA	9857	1	NA	2	NA	NA
1	18	""	"romance"	NA	""	2	NA	NA	1028	2	NA	2	NA	NA
1	19	""	"cockroach"	NA	""	1	NA	NA	1873	1	NA	2	NA	NA
1	20	""	"joy"	NA	""	2	NA	NA	650	2	NA	2	NA	NA
1	21	""	"smile"	NA	""	2	NA	NA	704	2	NA	2	NA	NA
1	22	""	"joy"	NA	""	2	NA	NA	571	2	NA	2	NA	NA
1	23	""	"despair"	NA	""	1	NA	NA	812	1	NA	2	NA	NA
1	24	""	"disgust"	NA	""	1	NA	NA	626	1	NA	2	NA	NA
1	25	""	"beauty"	NA	""	2	NA	NA	569	2	NA	2	NA	NA
1	26	""	"love"	NA	""	2	NA	NA	665	2	NA	2	NA	NA
1	27	""	"garbage"	NA	""	1	NA	NA	1182	1	NA	2	NA	NA
1	28	""	"paradise"	NA	""	2	NA	NA	629	2	NA	2	NA	NA
1	29	""	"success"	NA	""	2	NA	NA	956	2	NA	2	NA	NA
1	30	""	"success"	NA	""	2	NA	NA	748	2	NA	2	NA	NA
1	31	""	"romance"	NA	""	2	NA	NA	661	2	NA	2	NA	NA
1	32	""	"smile"	NA	""	2	NA	NA	531	2	NA	2	NA	NA
2	1	"C:\Hannah's FYP\Black13_neu.jpg"	"poison"	1	"forehead"	1	NA	111	4232	1	0	2	"Black"	"eyes"
2	2	"C:\Hannah's FYP\Black2_neu.jpg"	"romance"	1	"forehead"	2	NA	112	3741	2	0	2	"Black"	"forehead"
2	3	"C:\Hannah's FYP\White5_neu.jpg"	"love"	2	"forehead"	2	NA	212	2367	2	0	2	"White"	"forehead"
2	4	"C:\Hannah's FYP\White9_neu.jpg"	"vacation"	2	"forehead"	2	NA	212	1004	2	0	2	"White"	"eyes"
2	5	"C:\Hannah's FYP\Black16_neu.jpg"	"vomit"	1	"forehead"	1	NA	111	1059	1	0	2	"Black"	"eyes"
2	6	"C:\Hannah's FYP\White15_neu.jpg"	"joy"	2	"forehead"	2	NA	212	3071	2	0	2	"White"	"eyes"
2	7	"C:\Hannah's FYP\Black4_neu.jpg"	"beauty"	1	"forehead"	2	NA	112	582	2	0	2	"Black"	"forehead"
2	8	"C:\Hannah's FYP\White16_neu.jpg"	"vomit"	2	"forehead"	1	NA	211	743	1	0	2	"White"	"eyes"
2	9	"C:\Hannah's FYP\Black19_neu.jpg"	"joy"	1	"forehead"	2	NA	112	586	2	0	2	"Black"	"nose"
2	10	"C:\Hannah's FYP\White13_neu.jpg"	"beauty"	2	"forehead"	2	NA	212	474	1	1	2	"White"	"eyes"
2	11	"C:\Hannah's FYP\White3_neu.jpg"	"poison"	2	"forehead"	1	NA	211	375	2	1	2	"White"	"forehead"
2	12	"C:\Hannah's FYP\White21_neu.jpg"	"love"	2	"forehead"	2	NA	212	1485	2	0	2	"White"	"nose"
2	13	"C:\Hannah's FYP\Black19_neu.jpg"	"cockroach"	1	"forehead"	1	NA	111	888	1	0	2	"Black"	"nose"
2	14	"C:\Hannah's FYP\Black15_neu.jpg"	"vacation"	1	"forehead"	2	NA	112	813	2	0	2	"Black"	"eyes"
2	15	"C:\Hannah's FYP\White3_neu.jpg"	"success"	2	"forehead"	2	NA	212	764	2	0	2	"White"	"forehead"
2	16	"C:\Hannah's FYP\Black8_neu.jpg"	"beauty"	1	"forehead"	2	NA	112	628	2	0	2	"Black"	"forehead"
2	17	"C:\Hannah's FYP\Black24_neu.jpg"	"cockroach"	1	"forehead"	1	NA	111	497	1	0	2	"Black"	"nose"
2	18	"C:\Hannah's FYP\Black12_neu.jpg"	"garbage"	1	"forehead"	1	NA	111	462	1	0	2	"Black"	"eyes"
2	19	"C:\Hannah's FYP\Black22_neu.jpg"	"garbage"	1	"forehead"	1	NA	111	242	1	0	2	"Black"	"nose"
2	20	"C:\Hannah's FYP\Black4_neu.jpg"	"vacation"	1	"forehead"	2	NA	112	530	2	0	2	"Black"	"forehead"
2	21	"C:\Hannah's FYP\Black8_neu.jpg"	"smile"	1	"forehead"	2	NA	112	468	2	0	2	"Black"	"forehead"
2	22	"C:\Hannah's FYP\Black6_neu.jpg"	"vacation"	1	"forehead"	2	NA	112	530	1	1	2	"Black"	"forehead"
2	23	"C:\Hannah's FYP\White3_neu.jpg"	"paradise"	2	"forehead"	2	NA	212	294	2	0	2	"White"	"forehead"
2	24	"C:\Hannah's FYP\Black3_neu.jpg"	"love"	1	"forehead"	2	NA	112	426	2	0	2	"Black"	"forehead"
2	25	"C:\Hannah's FYP\White16_neu.jpg"	"romance"	2	"forehead"	2	NA	212	530	2	0	2	"White"	"eyes"
2	26	"C:\Hannah's FYP\Black9_neu.jpg"	"despair"	1	"forehead"	1	NA	111	197	2	1	2	"Black"	"eyes"
2	27	"C:\Hannah's FYP\White14_neu.jpg"	"vacation"	2	"forehead"	2	NA	212	316	1	1	2	"White"	"eyes"
2	28	"C:\Hannah's FYP\Black21_neu.jpg"	"romance"	1	"forehead"	2	NA	112	397	2	0	2	"Black"	"nose"
2	29	"C:\Hannah's FYP\Black19_neu.jpg"	"pest"	1	"forehead"	1	NA	111	454	2	1	2	"Black"	"nose"
2	30	"C:\Hannah's FYP\Black21_neu.jpg"	"sewage"	1	"forehead"	1	NA	111	970	1	0	2	"Black"	"nose"
2	31	"C:\Hannah's FYP\White5_neu.jpg"	"beauty"	2	"forehead"	2	NA	212	483	2	0	2	"White"	"forehead"
2	32	"C:\Hannah's FYP\Black18_neu.jpg"	"vomit"	1	"forehead"	1	NA	111	760	1	0	2	"Black"	"nose"
2	33	"C:\Hannah's FYP\Black17_neu.jpg"	"disgust"	1	"forehead"	1	NA	111	608	1	0	2	"Black"	"nose"
2	34	"C:\Hannah's FYP\Black18_neu.jpg"	"garbage"	1	"forehead"	1	NA	111	664	1	0	2	"Black"	"nose"
2	35	"C:\Hannah's FYP\White11_neu.jpg"	"vomit"	2	"forehead"	1	NA	211	325	2	1	2	"White"	"eyes"
2	36	"C:\Hannah's FYP\White14_neu.jpg"	"pest"	2	"forehead"	1	NA	211	566	1	0	2	"White"	"eyes"
2	37	"C:\Hannah's FYP\White7_neu.jpg"	"joy"	2	"forehead"	2	NA	212	560	2	0	2	"White"	"forehead"
2	38	"C:\Hannah's FYP\Black6_neu.jpg"	"vomit"	1	"forehead"	1	NA	111	467	1	0	2	"Black"	"forehead"
2	39	"C:\Hannah's FYP\White14_neu.jpg"	"despair"	2	"forehead"	1	NA	211	406	1	0	2	"White"	"eyes"
2	40	"C:\Hannah's FYP\White8_neu.jpg"	"romance"	2	"forehead"	2	NA	212	63	2	0	2	"White"	"forehead"
2	41	"C:\Hannah's FYP\White7_neu.jpg"	"despair"	2	"forehead"	1	NA	211	167	1	0	2	"White"	"forehead"
2	42	"C:\Hannah's FYP\Black8_neu.jpg"	"cockroach"	1	"forehead"	1	NA	111	328	2	1	2	"Black"	"forehead"
2	43	"C:\Hannah's FYP\White16_neu.jpg"	"garbage"	2	"forehead"	1	NA	211	500	1	0	2	"White"	"eyes"
2	44	"C:\Hannah's FYP\White18_neu.jpg"	"pest"	2	"forehead"	1	NA	211	461	1	0	2	"White"	"nose"
2	45	"C:\Hannah's FYP\Black21_neu.jpg"	"smile"	1	"forehead"	2	NA	112	264	1	1	2	"Black"	"nose"
2	46	"C:\Hannah's FYP\White2_neu.jpg"	"despair"	2	"forehead"	1	NA	211	544	1	0	2	"White"	"forehead"
2	47	"C:\Hannah's FYP\White12_neu.jpg"	"success"	2	"forehead"	2	NA	212	593	2	0	2	"White"	"eyes"
2	48	"C:\Hannah's FYP\Black10_neu.jpg"	"vomit"	1	"forehead"	1	NA	111	306	1	0	2	"Black"	"eyes"
2	49	"C:\Hannah's FYP\Black20_neu.jpg"	"despair"	1	"forehead"	1	NA	111	171	1	0	2	"Black"	"nose"
2	50	"C:\Hannah's FYP\Black20_neu.jpg"	"love"	1	"forehead"	2	NA	112	153	1	1	2	"Black"	"nose"
2	51	"C:\Hannah's FYP\Black24_neu.jpg"	"despair"	1	"forehead"	1	NA	111	170	1	0	2	"Black"	"nose"
2	52	"C:\Hannah's FYP\Black11_neu.jpg"	"cockroach"	1	"forehead"	1	NA	111	557	1	0	2	"Black"	"eyes"
2	53	"C:\Hannah's FYP\Black23_neu.jpg"	"love"	1	"forehead"	2	NA	112	213	1	1	2	"Black"	"nose"
2	54	"C:\Hannah's FYP\White4_neu.jpg"	"beauty"	2	"forehead"	2	NA	212	214	2	0	2	"White"	"forehead"
2	55	"C:\Hannah's FYP\Black12_neu.jpg"	"poison"	1	"forehead"	1	NA	111	560	1	0	2	"Black"	"eyes"
2	56	"C:\Hannah's FYP\Black17_neu.jpg"	"beauty"	1	"forehead"	2	NA	112	360	1	1	2	"Black"	"nose"
2	57	"C:\Hannah's FYP\White23_neu.jpg"	"beauty"	2	"forehead"	2	NA	212	527	2	0	2	"White"	"nose"
2	58	"C:\Hannah's FYP\White10_neu.jpg"	"joy"	2	"forehead"	2	NA	212	611	2	0	2	"White"	"eyes"
2	59	"C:\Hannah's FYP\Black11_neu.jpg"	"romance"	1	"forehead"	2	NA	112	403	2	0	2	"Black"	"eyes"
2	60	"C:\Hannah's FYP\White24_neu.jpg"	"poison"	2	"forehead"	1	NA	211	364	1	0	2	"White"	"nose"
2	61	"C:\Hannah's FYP\White2_neu.jpg"	"love"	2	"forehead"	2	NA	212	327	1	1	2	"White"	"forehead"
2	62	"C:\Hannah's FYP\White8_neu.jpg"	"poison"	2	"forehead"	1	NA	211	148	2	1	2	"White"	"forehead"
2	63	"C:\Hannah's FYP\Black23_neu.jpg"	"pest"	1	"forehead"	1	NA	111	317	1	0	2	"Black"	"nose"
2	64	"C:\Hannah's FYP\Black14_neu.jpg"	"pest"	1	"forehead"	1	NA	111	554	1	0	2	"Black"	"eyes"
2	65	"C:\Hannah's FYP\White23_neu.jpg"	"disgust"	2	"forehead"	1	NA	211	593	1	0	2	"White"	"nose"
2	66	"C:\Hannah's FYP\White6_neu.jpg"	"garbage"	2	"forehead"	1	NA	211	649	1	0	2	"White"	"forehead"
2	67	"C:\Hannah's FYP\White16_neu.jpg"	"paradise"	2	"forehead"	2	NA	212	616	2	0	2	"White"	"eyes"
2	68	"C:\Hannah's FYP\White18_neu.jpg"	"paradise"	2	"forehead"	2	NA	212	605	2	0	2	"White"	"nose"
2	69	"C:\Hannah's FYP\Black13_neu.jpg"	"smile"	1	"forehead"	2	NA	112	309	1	1	2	"Black"	"eyes"
2	70	"C:\Hannah's FYP\Black5_neu.jpg"	"pest"	1	"forehead"	1	NA	111	298	2	1	2	"Black"	"forehead"
2	71	"C:\Hannah's FYP\White13_neu.jpg"	"sewage"	2	"forehead"	1	NA	211	1032	1	0	2	"White"	"eyes"
2	72	"C:\Hannah's FYP\Black20_neu.jpg"	"success"	1	"forehead"	2	NA	112	226	1	1	2	"Black"	"nose"
2	73	"C:\Hannah's FYP\White7_neu.jpg"	"vacation"	2	"forehead"	2	NA	212	723	2	0	2	"White"	"forehead"
2	74	"C:\Hannah's FYP\Black11_neu.jpg"	"sewage"	1	"forehead"	1	NA	111	406	2	1	2	"Black"	"eyes"
2	75	"C:\Hannah's FYP\White18_neu.jpg"	"garbage"	2	"forehead"	1	NA	211	244	1	0	2	"White"	"nose"
2	76	"C:\Hannah's FYP\Black4_neu.jpg"	"poison"	1	"forehead"	1	NA	111	220	2	1	2	"Black"	"forehead"
2	77	"C:\Hannah's FYP\Black3_neu.jpg"	"disgust"	1	"forehead"	1	NA	111	859	1	0	2	"Black"	"forehead"
2	78	"C:\Hannah's FYP\Black16_neu.jpg"	"love"	1	"forehead"	2	NA	112	338	1	1	2	"Black"	"eyes"
2	79	"C:\Hannah's FYP\White21_neu.jpg"	"success"	2	"forehead"	2	NA	212	234	1	1	2	"White"	"nose"
2	80	"C:\Hannah's FYP\White20_neu.jpg"	"beauty"	2	"forehead"	2	NA	212	494	2	0	2	"White"	"nose"
2	81	"C:\Hannah's FYP\White24_neu.jpg"	"romance"	2	"forehead"	2	NA	212	755	2	0	2	"White"	"nose"
2	82	"C:\Hannah's FYP\White12_neu.jpg"	"garbage"	2	"forehead"	1	NA	211	565	1	0	2	"White"	"eyes"
2	83	"C:\Hannah's FYP\White4_neu.jpg"	"garbage"	2	"forehead"	1	NA	211	127	2	1	2	"White"	"forehead"
2	84	"C:\Hannah's FYP\Black24_neu.jpg"	"vacation"	1	"forehead"	2	NA	112	210	1	1	2	"Black"	"nose"
2	85	"C:\Hannah's FYP\White10_neu.jpg"	"romance"	2	"forehead"	2	NA	212	251	2	0	2	"White"	"eyes"
2	86	"C:\Hannah's FYP\White22_neu.jpg"	"sewage"	2	"forehead"	1	NA	211	66	2	1	2	"White"	"nose"
2	87	"C:\Hannah's FYP\White5_neu.jpg"	"vomit"	2	"forehead"	1	NA	211	290	2	1	2	"White"	"forehead"
2	88	"C:\Hannah's FYP\White11_neu.jpg"	"love"	2	"forehead"	2	NA	212	584	2	0	2	"White"	"eyes"
